X;Y;Action;QValue;Epsilon
27;22;3;0;0,9801
27;22;4;0;0,9801
27;22;5;-0,001;0,9801
27;22;6;0;0,9801
27;22;7;0;0,9801
27;22;8;0;0,9801
27;23;0;0;0,9801
27;23;1;0;0,9801
27;23;2;0;0,9801
27;23;3;-0,00199;0,9801
27;23;4;0;0,9801
27;23;5;0;0,9801
27;23;6;0;0,9801
27;23;7;0;0,9801
27;23;8;-0,001;0,9801
27;24;0;0;0,9801
27;24;1;0;0,9801
27;24;2;0;0,9801
27;24;3;0;0,9801
27;24;4;0;0,9801
27;24;5;0;0,9801
27;24;6;0;0,9801
27;24;7;-0,001;0,9801
27;24;8;0;0,9801
27;25;0;0;0,9801
27;25;1;0;0,9801
27;25;2;0;0,9801
27;25;3;0;0,9801
27;25;4;0;0,9801
27;25;5;0;0,9801
27;25;6;0;0,9801
27;25;7;0;0,9801
27;25;8;0;0,9801
27;26;0;0;0,9801
27;26;1;0;0,9801
27;26;2;0;0,9801
27;26;3;0;0,9801
27;26;4;0;0,9801
27;26;5;0;0,9801
27;26;6;0;0,9801
27;26;7;0;0,9801
27;26;8;0;0,9801
27;27;0;0;0,9801
27;27;1;0;0,9801
27;27;2;0;0,9801
27;27;3;0;0,9801
27;27;4;0;0,9801
27;27;5;0;0,9801
27;27;6;0;0,9801
27;27;7;0;0,9801
27;27;8;0;0,9801
27;28;0;0;0,9801
27;28;1;0;0,9801
27;28;2;0;0,9801
27;28;3;0;0,9801
27;28;4;0;0,9801
27;28;5;0;0,9801
27;28;6;0;0,9801
27;28;7;0;0,9801
27;28;8;0;0,9801
27;29;0;0;0,9801
27;29;1;0;0,9801
27;29;2;0;0,9801
27;29;3;0;0,9801
27;29;4;0;0,9801
27;29;5;0;0,9801
27;29;6;0;0,9801
27;29;7;0;0,9801
27;29;8;0;0,9801
27;30;0;0;0,9801
27;30;1;0;0,9801
27;30;2;0;0,9801
27;30;3;0;0,9801
27;30;4;0;0,9801
27;30;5;0;0,9801
27;30;6;0;0,9801
27;30;7;0;0,9801
27;30;8;0;0,9801
27;31;0;0;0,9801
27;31;1;0;0,9801
27;31;2;0;0,9801
27;31;3;0;0,9801
27;31;4;0;0,9801
27;31;5;0;0,9801
27;31;6;0;0,9801
27;31;7;0;0,9801
27;31;8;0;0,9801
27;32;0;0;0,9801
27;32;1;0;0,9801
27;32;2;0;0,9801
27;32;3;0;0,9801
27;32;4;0;0,9801
27;32;5;0;0,9801
27;32;6;0;0,9801
27;32;7;0;0,9801
27;32;8;0;0,9801
27;33;0;0;0,9801
27;33;1;0;0,9801
27;33;2;0;0,9801
27;33;3;0;0,9801
27;33;4;0;0,9801
27;33;5;0;0,9801
27;33;6;0;0,9801
27;33;7;0;0,9801
27;33;8;-0,001;0,9801
27;34;0;0;0,9801
27;34;1;0;0,9801
27;34;2;0;0,9801
27;34;3;0;0,9801
27;34;4;0;0,9801
27;34;5;0;0,9801
27;34;6;0;0,9801
27;34;7;0;0,9801
27;34;8;0;0,9801
27;35;0;0;0,9801
27;35;1;0;0,9801
27;35;2;0;0,9801
27;35;3;0;0,9801
27;35;4;0;0,9801
27;35;5;0;0,9801
27;35;6;0;0,9801
27;35;7;0;0,9801
27;35;8;-0,001;0,9801
27;36;0;0;0,9801
27;36;1;0;0,9801
27;36;2;0;0,9801
27;36;3;0;0,9801
27;36;4;0;0,9801
27;36;5;0;0,9801
27;36;6;0;0,9801
27;36;7;0;0,9801
27;36;8;0;0,9801
27;37;0;0;0,9801
27;37;1;0;0,9801
27;37;2;0;0,9801
27;37;3;0;0,9801
27;37;4;0;0,9801
27;37;5;0;0,9801
27;37;6;0;0,9801
27;37;7;0;0,9801
27;37;8;0;0,9801
27;38;0;0;0,9801
27;38;1;0;0,9801
27;38;2;0;0,9801
27;38;3;0;0,9801
27;38;4;0;0,9801
27;38;5;0;0,9801
27;38;6;0;0,9801
27;38;7;0;0,9801
27;38;8;0;0,9801
27;39;0;0;0,9801
27;39;1;0;0,9801
27;39;2;0;0,9801
27;39;3;0;0,9801
27;39;4;0;0,9801
27;39;5;0;0,9801
27;39;6;0;0,9801
27;39;7;0;0,9801
27;39;8;0;0,9801
27;40;0;0;0,9801
27;40;1;0;0,9801
27;40;2;0;0,9801
27;40;3;0;0,9801
27;40;4;0;0,9801
27;40;5;0;0,9801
27;40;6;0;0,9801
27;40;7;0;0,9801
27;40;8;0;0,9801
27;41;0;0;0,9801
27;41;1;0;0,9801
27;41;2;0;0,9801
27;41;3;0;0,9801
27;41;4;0;0,9801
27;41;5;0;0,9801
27;41;6;0;0,9801
27;41;7;0;0,9801
27;41;8;0;0,9801
27;42;0;0;0,9801
27;42;1;0;0,9801
27;42;2;0;0,9801
27;42;3;0;0,9801
27;42;4;0;0,9801
27;42;5;0;0,9801
27;42;6;0;0,9801
27;42;7;0;0,9801
27;42;8;0;0,9801
27;43;0;0;0,9801
27;43;1;0;0,9801
27;43;2;0;0,9801
27;43;3;0;0,9801
27;43;4;0;0,9801
27;43;5;0;0,9801
27;43;6;0;0,9801
27;43;7;0;0,9801
27;43;8;0;0,9801
27;44;0;0;0,9801
27;44;1;0;0,9801
27;44;2;0;0,9801
27;44;3;0;0,9801
27;44;4;0;0,9801
27;44;5;0;0,9801
27;44;6;0;0,9801
27;44;7;0;0,9801
27;44;8;0;0,9801
27;45;0;0;0,9801
27;45;1;0;0,9801
27;45;2;0;0,9801
27;45;3;0;0,9801
27;45;4;0;0,9801
27;45;5;0;0,9801
27;45;6;0;0,9801
27;45;7;0;0,9801
27;45;8;0;0,9801
27;46;0;0;0,9801
27;46;1;0;0,9801
27;46;2;0;0,9801
27;46;3;0;0,9801
27;46;4;0;0,9801
27;46;5;0;0,9801
27;46;6;0;0,9801
27;46;7;0;0,9801
27;46;8;0;0,9801
27;47;0;0;0,9801
27;47;1;0;0,9801
27;47;2;0;0,9801
27;47;3;0;0,9801
27;47;4;0;0,9801
27;47;5;0;0,9801
27;47;6;0;0,9801
27;47;7;0;0,9801
27;47;8;0;0,9801
27;48;0;0;0,9801
27;48;1;0;0,9801
27;48;2;0;0,9801
27;48;3;0;0,9801
27;48;4;0;0,9801
27;48;5;0;0,9801
27;48;6;0;0,9801
27;48;7;0;0,9801
27;48;8;0;0,9801
27;49;0;0;0,9801
27;49;1;0;0,9801
27;49;2;0;0,9801
27;49;3;0;0,9801
27;49;4;0;0,9801
27;49;5;0;0,9801
27;49;6;0;0,9801
27;49;7;0;0,9801
27;49;8;0;0,9801
28;0;0;0;0,9801
28;0;1;0;0,9801
28;0;2;0;0,9801
28;0;3;0;0,9801
28;0;4;0;0,9801
28;0;5;0;0,9801
28;0;6;0;0,9801
28;0;7;0;0,9801
28;0;8;0;0,9801
28;1;0;0;0,9801
28;1;1;0;0,9801
28;1;2;0;0,9801
28;1;3;0;0,9801
28;1;4;0;0,9801
28;1;5;0;0,9801
28;1;6;0;0,9801
28;1;7;0;0,9801
28;1;8;0;0,9801
28;2;0;0;0,9801
28;2;1;0;0,9801
28;2;2;0;0,9801
28;2;3;0;0,9801
28;2;4;0;0,9801
28;2;5;0;0,9801
28;2;6;0;0,9801
28;2;7;0;0,9801
28;2;8;0;0,9801
28;3;0;0;0,9801
28;3;1;0;0,9801
28;3;2;0;0,9801
28;3;3;0;0,9801
28;3;4;0;0,9801
28;3;5;0;0,9801
28;3;6;0;0,9801
28;3;7;0;0,9801
28;3;8;0;0,9801
28;4;0;0;0,9801
28;4;1;0;0,9801
28;4;2;0;0,9801
28;4;3;0;0,9801
28;4;4;0;0,9801
28;4;5;0;0,9801
28;4;6;0;0,9801
28;4;7;0;0,9801
28;4;8;0;0,9801
28;5;0;0;0,9801
28;5;1;0;0,9801
28;5;2;0;0,9801
28;5;3;0;0,9801
28;5;4;0;0,9801
28;5;5;0;0,9801
28;5;6;0;0,9801
28;5;7;0;0,9801
28;5;8;0;0,9801
28;6;0;0;0,9801
28;6;1;0;0,9801
28;6;2;0;0,9801
28;6;3;0;0,9801
28;6;4;0;0,9801
28;6;5;0;0,9801
28;6;6;0;0,9801
28;6;7;0;0,9801
28;6;8;0;0,9801
28;7;0;0;0,9801
28;7;1;0;0,9801
28;7;2;0;0,9801
28;7;3;0;0,9801
28;7;4;0;0,9801
28;7;5;0;0,9801
28;7;6;0;0,9801
28;7;7;0;0,9801
28;7;8;0;0,9801
28;8;0;0;0,9801
28;8;1;0;0,9801
28;8;2;0;0,9801
28;8;3;0;0,9801
28;8;4;0;0,9801
28;8;5;0;0,9801
28;8;6;0;0,9801
28;8;7;0;0,9801
28;8;8;0;0,9801
28;9;0;0;0,9801
28;9;1;0;0,9801
28;9;2;0;0,9801
28;9;3;0;0,9801
28;9;4;0;0,9801
28;9;5;0;0,9801
28;9;6;-0,0029701;0,9801
28;9;7;0;0,9801
28;9;8;0;0,9801
28;10;0;0;0,9801
28;10;1;0;0,9801
28;10;2;-0,001;0,9801
28;10;3;0;0,9801
28;10;4;0;0,9801
28;10;5;0;0,9801
28;10;6;0;0,9801
28;10;7;0;0,9801
28;10;8;0;0,9801
28;11;0;-0,01;0,9801
28;11;1;0;0,9801
28;11;2;0;0,9801
28;11;3;0;0,9801
28;11;4;-0,001;0,9801
28;11;5;-0,001;0,9801
28;11;6;0;0,9801
28;11;7;0;0,9801
28;11;8;0;0,9801
28;12;0;0;0,9801
28;12;1;-0,001;0,9801
28;12;2;0;0,9801
28;12;3;0;0,9801
28;12;4;-0,001;0,9801
28;12;5;0;0,9801
28;12;6;-0,001;0,9801
28;12;7;0;0,9801
28;12;8;0;0,9801
28;13;0;0;0,9801
28;13;1;0;0,9801
28;13;2;0;0,9801
28;13;3;0;0,9801
28;13;4;0;0,9801
28;13;5;0;0,9801
28;13;6;-0,00199;0,9801
28;13;7;0;0,9801
28;13;8;0;0,9801
28;14;0;0;0,9801
28;14;1;0;0,9801
28;14;2;-0,00199;0,9801
28;14;3;-0,001;0,9801
28;14;4;0;0,9801
28;14;5;0;0,9801
28;14;6;-0,00199;0,9801
28;14;7;-0,00199;0,9801
28;14;8;-0,00199;0,9801
28;15;0;-0,01;0,9801
28;15;1;-0,00199;0,9801
28;15;2;-0,0029701;0,9801
28;15;3;0;0,9801
28;15;4;0;0,9801
28;15;5;-0,00199;0,9801
28;15;6;0;0,9801
28;15;7;0;0,9801
28;15;8;0;0,9801
28;16;0;0;0,9801
28;16;1;-0,001;0,9801
28;16;2;-0,00199;0,9801
28;16;3;0;0,9801
28;16;4;0;0,9801
28;16;5;0;0,9801
28;16;6;0;0,9801
28;16;7;0;0,9801
28;16;8;0;0,9801
28;17;0;-0,01;0,9801
28;17;1;0;0,9801
28;17;2;-0,001;0,9801
28;17;3;0;0,9801
28;17;4;0;0,9801
28;17;5;0;0,9801
28;17;6;-0,001;0,9801
28;17;7;0;0,9801
28;17;8;-0,00199;0,9801
28;18;0;0;0,9801
28;18;1;-0,001;0,9801
28;18;2;0;0,9801
28;18;3;0;0,9801
28;18;4;0;0,9801
28;18;5;0;0,9801
28;18;6;0;0,9801
28;18;7;0;0,9801
28;18;8;0;0,9801
28;19;0;0;0,9801
28;19;1;0;0,9801
28;19;2;0;0,9801
28;19;3;0;0,9801
28;19;4;0;0,9801
28;19;5;0;0,9801
28;19;6;0;0,9801
28;19;7;0;0,9801
28;19;8;0;0,9801
28;20;0;0;0,9801
28;20;1;0;0,9801
28;20;2;0;0,9801
28;20;3;0;0,9801
28;20;4;0;0,9801
28;20;5;0;0,9801
28;20;6;-0,001;0,9801
28;20;7;0;0,9801
28;20;8;0;0,9801
28;21;0;0;0,9801
28;21;1;0;0,9801
28;21;2;0;0,9801
28;21;3;0;0,9801
28;21;4;-0,001;0,9801
28;21;5;-0,00199;0,9801
28;21;6;0;0,9801
28;21;7;0;0,9801
28;21;8;0;0,9801
28;22;0;0;0,9801
28;22;1;-0,001;0,9801
28;22;2;0;0,9801
28;22;3;0;0,9801
28;22;4;-0,00199;0,9801
28;22;5;-0,001;0,9801
28;22;6;0;0,9801
28;22;7;0;0,9801
28;22;8;0;0,9801
28;23;0;0;0,9801
28;23;1;-0,001;0,9801
28;23;2;0;0,9801
28;23;3;0;0,9801
28;23;4;0;0,9801
28;23;5;0;0,9801
28;23;6;0;0,9801
28;23;7;0;0,9801
28;23;8;0;0,9801
28;24;0;0;0,9801
28;24;1;0;0,9801
28;24;2;0;0,9801
28;24;3;0;0,9801
28;24;4;0;0,9801
28;24;5;0;0,9801
28;24;6;-0,001;0,9801
28;24;7;0;0,9801
28;24;8;0;0,9801
28;25;0;0;0,9801
28;25;1;0;0,9801
28;25;2;0;0,9801
28;25;3;0;0,9801
28;25;4;0;0,9801
28;25;5;0;0,9801
28;25;6;0;0,9801
28;25;7;0;0,9801
28;25;8;0;0,9801
28;26;0;0;0,9801
28;26;1;0;0,9801
28;26;2;0;0,9801
28;26;3;0;0,9801
28;26;4;0;0,9801
28;26;5;0;0,9801
28;26;6;0;0,9801
28;26;7;0;0,9801
28;26;8;0;0,9801
28;27;0;0;0,9801
28;27;1;0;0,9801
28;27;2;0;0,9801
28;27;3;0;0,9801
28;27;4;0;0,9801
28;27;5;0;0,9801
28;27;6;0;0,9801
28;27;7;0;0,9801
28;27;8;0;0,9801
28;28;0;0;0,9801
28;28;1;0;0,9801
28;28;2;0;0,9801
28;28;3;0;0,9801
28;28;4;0;0,9801
28;28;5;0;0,9801
28;28;6;0;0,9801
28;28;7;0;0,9801
28;28;8;0;0,9801
28;29;0;0;0,9801
28;29;1;0;0,9801
28;29;2;0;0,9801
28;29;3;0;0,9801
28;29;4;0;0,9801
28;29;5;0;0,9801
28;29;6;0;0,9801
28;29;7;0;0,9801
28;29;8;0;0,9801
28;30;0;0;0,9801
28;30;1;0;0,9801
28;30;2;0;0,9801
28;30;3;0;0,9801
28;30;4;0;0,9801
28;30;5;0;0,9801
28;30;6;0;0,9801
28;30;7;0;0,9801
28;30;8;0;0,9801
28;31;0;0;0,9801
28;31;1;0;0,9801
28;31;2;0;0,9801
28;31;3;0;0,9801
28;31;4;0;0,9801
28;31;5;0;0,9801
28;31;6;0;0,9801
28;31;7;0;0,9801
28;31;8;0;0,9801
28;32;0;0;0,9801
28;32;1;0;0,9801
28;32;2;0;0,9801
28;32;3;0;0,9801
28;32;4;0;0,9801
28;32;5;0;0,9801
28;32;6;-0,001;0,9801
28;32;7;0;0,9801
28;32;8;0;0,9801
28;33;0;0;0,9801
28;33;1;0;0,9801
28;33;2;0;0,9801
28;33;3;-0,001;0,9801
28;33;4;0;0,9801
28;33;5;0;0,9801
28;33;6;0;0,9801
28;33;7;-0,001;0,9801
28;33;8;0;0,9801
28;34;0;0;0,9801
28;34;1;0;0,9801
28;34;2;0;0,9801
28;34;3;0;0,9801
28;34;4;0;0,9801
28;34;5;0;0,9801
28;34;6;0;0,9801
28;34;7;-0,001;0,9801
28;34;8;0;0,9801
28;35;0;0;0,9801
28;35;1;0;0,9801
28;35;2;0;0,9801
28;35;3;0;0,9801
28;35;4;0;0,9801
28;35;5;0;0,9801
28;35;6;0;0,9801
28;35;7;0;0,9801
28;35;8;0;0,9801
28;36;0;-0,01;0,9801
28;36;1;0;0,9801
28;36;2;-0,001;0,9801
28;36;3;0;0,9801
28;36;4;0;0,9801
28;36;5;0;0,9801
28;36;6;0;0,9801
28;36;7;0;0,9801
28;36;8;0;0,9801
28;37;0;0;0,9801
28;37;1;-0,001;0,9801
28;37;2;0;0,9801
28;37;3;0;0,9801
28;37;4;0;0,9801
28;37;5;0;0,9801
28;37;6;0;0,9801
28;37;7;-0,001;0,9801
28;37;8;0;0,9801
28;38;0;0;0,9801
28;38;1;0;0,9801
28;38;2;0;0,9801
28;38;3;0;0,9801
28;38;4;0;0,9801
28;38;5;0;0,9801
28;38;6;0;0,9801
28;38;7;0;0,9801
28;38;8;0;0,9801
28;39;0;0;0,9801
28;39;1;0;0,9801
28;39;2;0;0,9801
28;39;3;0;0,9801
28;39;4;0;0,9801
28;39;5;0;0,9801
28;39;6;0;0,9801
28;39;7;0;0,9801
28;39;8;0;0,9801
28;40;0;0;0,9801
28;40;1;0;0,9801
28;40;2;0;0,9801
28;40;3;0;0,9801
28;40;4;0;0,9801
28;40;5;0;0,9801
28;40;6;0;0,9801
28;40;7;0;0,9801
28;40;8;0;0,9801
28;41;0;0;0,9801
28;41;1;0;0,9801
28;41;2;0;0,9801
28;41;3;0;0,9801
28;41;4;0;0,9801
28;41;5;0;0,9801
28;41;6;0;0,9801
28;41;7;0;0,9801
28;41;8;0;0,9801
28;42;0;0;0,9801
28;42;1;0;0,9801
28;42;2;0;0,9801
28;42;3;0;0,9801
28;42;4;0;0,9801
28;42;5;0;0,9801
28;42;6;0;0,9801
28;42;7;0;0,9801
28;42;8;0;0,9801
28;43;0;0;0,9801
28;43;1;0;0,9801
28;43;2;0;0,9801
28;43;3;0;0,9801
28;43;4;0;0,9801
28;43;5;0;0,9801
28;43;6;0;0,9801
28;43;7;0;0,9801
28;43;8;0;0,9801
28;44;0;0;0,9801
28;44;1;0;0,9801
28;44;2;0;0,9801
28;44;3;0;0,9801
28;44;4;0;0,9801
28;44;5;0;0,9801
28;44;6;0;0,9801
28;44;7;0;0,9801
28;44;8;0;0,9801
28;45;0;0;0,9801
28;45;1;0;0,9801
28;45;2;0;0,9801
28;45;3;0;0,9801
28;45;4;0;0,9801
28;45;5;0;0,9801
28;45;6;0;0,9801
28;45;7;0;0,9801
28;45;8;0;0,9801
28;46;0;0;0,9801
28;46;1;0;0,9801
28;46;2;0;0,9801
28;46;3;0;0,9801
28;46;4;0;0,9801
28;46;5;-0,001;0,9801
28;46;6;0;0,9801
28;46;7;0;0,9801
28;46;8;0;0,9801
28;47;0;0;0,9801
28;47;1;-0,001;0,9801
28;47;2;0;0,9801
28;47;3;0;0,9801
28;47;4;0;0,9801
28;47;5;0;0,9801
28;47;6;0;0,9801
28;47;7;-0,001;0,9801
28;47;8;0;0,9801
28;48;0;0;0,9801
28;48;1;0;0,9801
28;48;2;0;0,9801
28;48;3;0;0,9801
28;48;4;0;0,9801
28;48;5;0;0,9801
28;48;6;0;0,9801
28;48;7;-0,001;0,9801
28;48;8;0;0,9801
28;49;0;0;0,9801
28;49;1;0;0,9801
28;49;2;0;0,9801
28;49;3;0;0,9801
28;49;4;0;0,9801
28;49;5;0;0,9801
28;49;6;0;0,9801
28;49;7;0;0,9801
28;49;8;0;0,9801
29;0;0;0;0,9801
29;0;1;0;0,9801
29;0;2;0;0,9801
29;0;3;0;0,9801
29;0;4;0;0,9801
29;0;5;0;0,9801
29;0;6;0;0,9801
29;0;7;0;0,9801
29;0;8;0;0,9801
29;1;0;0;0,9801
29;1;1;0;0,9801
29;1;2;0;0,9801
29;1;3;0;0,9801
29;1;4;0;0,9801
29;1;5;0;0,9801
29;1;6;0;0,9801
29;1;7;0;0,9801
29;1;8;0;0,9801
29;2;0;0;0,9801
29;2;1;0;0,9801
29;2;2;0;0,9801
29;2;3;0;0,9801
29;2;4;0;0,9801
29;2;5;0;0,9801
29;2;6;0;0,9801
29;2;7;0;0,9801
29;2;8;0;0,9801
29;3;0;0;0,9801
29;3;1;0;0,9801
29;3;2;0;0,9801
29;3;3;0;0,9801
29;3;4;0;0,9801
29;3;5;0;0,9801
29;3;6;0;0,9801
29;3;7;0;0,9801
29;3;8;0;0,9801
29;4;0;0;0,9801
29;4;1;0;0,9801
29;4;2;0;0,9801
29;4;3;0;0,9801
29;4;4;0;0,9801
29;4;5;0;0,9801
29;4;6;0;0,9801
29;4;7;0;0,9801
29;4;8;0;0,9801
29;5;0;0;0,9801
29;5;1;0;0,9801
29;5;2;0;0,9801
29;5;3;0;0,9801
29;5;4;0;0,9801
29;5;5;0;0,9801
29;5;6;0;0,9801
29;5;7;0;0,9801
29;5;8;0;0,9801
29;6;0;0;0,9801
29;6;1;0;0,9801
29;6;2;0;0,9801
29;6;3;0;0,9801
29;6;4;0;0,9801
29;6;5;0;0,9801
29;6;6;0;0,9801
29;6;7;0;0,9801
29;6;8;0;0,9801
29;7;0;0;0,9801
29;7;1;0;0,9801
29;7;2;0;0,9801
29;7;3;0;0,9801
29;7;4;0;0,9801
29;7;5;0;0,9801
29;7;6;0;0,9801
29;7;7;0;0,9801
29;7;8;0;0,9801
29;8;0;0;0,9801
29;8;1;0;0,9801
29;8;2;0;0,9801
29;8;3;0;0,9801
29;8;4;0;0,9801
29;8;5;0;0,9801
29;8;6;0;0,9801
29;8;7;0;0,9801
29;8;8;0;0,9801
29;9;0;0;0,9801
29;9;1;0;0,9801
29;9;2;0;0,9801
29;9;3;0;0,9801
29;9;4;0;0,9801
29;9;5;-0,001;0,9801
29;9;6;0;0,9801
29;9;7;0;0,9801
29;9;8;0;0,9801
29;10;0;0;0,9801
29;10;1;0;0,9801
29;10;2;-0,00199;0,9801
29;10;3;0;0,9801
29;10;4;-0,001;0,9801
29;10;5;-0,001;0,9801
29;10;6;-0,001;0,9801
29;10;7;0;0,9801
29;10;8;-0,001;0,9801
29;11;0;0;0,9801
29;11;1;-0,001;0,9801
29;11;2;0;0,9801
29;11;3;0;0,9801
29;11;4;0;0,9801
29;11;5;0;0,9801
29;11;6;0;0,9801
29;11;7;0;0,9801
29;11;8;0;0,9801
29;12;0;0;0,9801
29;12;1;0;0,9801
29;12;2;0;0,9801
29;12;3;-0,001;0,9801
29;12;4;0;0,9801
29;12;5;0;0,9801
29;12;6;0;0,9801
29;12;7;0;0,9801
29;12;8;0;0,9801
29;13;0;0;0,9801
29;13;1;0;0,9801
29;13;2;0;0,9801
29;13;3;0;0,9801
29;13;4;-0,00199;0,9801
29;13;5;-0,001;0,9801
29;13;6;0;0,9801
29;13;7;0;0,9801
29;13;8;0;0,9801
29;14;0;-0,0199;0,9801
29;14;1;0;0,9801
29;14;2;-0,001;0,9801
29;14;3;-0,001;0,9801
29;14;4;-0,003940399;0,9801
29;14;5;0;0,9801
29;14;6;0;0,9801
29;14;7;0;0,9801
29;14;8;0;0,9801
29;15;0;0;0,9801
29;15;1;-0,001;0,9801
29;15;2;0;0,9801
29;15;3;0;0,9801
29;15;4;0;0,9801
29;15;5;0;0,9801
29;15;6;-0,001;0,9801
29;15;7;-0,001;0,9801
29;15;8;0;0,9801
29;16;0;0;0,9801
29;16;1;0;0,9801
29;16;2;0;0,9801
29;16;3;0;0,9801
29;16;4;-0,001;0,9801
29;16;5;-0,00199;0,9801
29;16;6;0;0,9801
29;16;7;-0,001;0,9801
29;16;8;0;0,9801
29;17;0;0;0,9801
29;17;1;-0,001;0,9801
29;17;2;0;0,9801
29;17;3;0;0,9801
29;17;4;-0,001;0,9801
29;17;5;0;0,9801
29;17;6;0;0,9801
29;17;7;0;0,9801
29;17;8;0;0,9801
29;18;0;0;0,9801
29;18;1;0;0,9801
29;18;2;0;0,9801
29;18;3;0;0,9801
29;18;4;0;0,9801
29;18;5;-0,001;0,9801
29;18;6;-0,001;0,9801
29;18;7;0;0,9801
29;18;8;0;0,9801
29;19;0;-0,01;0,9801
29;19;1;0;0,9801
29;19;2;0;0,9801
29;19;3;0;0,9801
29;19;4;-0,001;0,9801
29;19;5;0;0,9801
29;19;6;-0,001;0,9801
29;19;7;0;0,9801
29;19;8;0;0,9801
29;20;0;0;0,9801
29;20;1;0;0,9801
29;20;2;0;0,9801
29;20;3;0;0,9801
29;20;4;-0,00199;0,9801
29;20;5;0;0,9801
29;20;6;-0,001;0,9801
29;20;7;-0,001;0,9801
29;20;8;-0,001;0,9801
29;21;0;0;0,9801
29;21;1;-0,001;0,9801
29;21;2;0;0,9801
29;21;3;0;0,9801
29;21;4;0;0,9801
29;21;5;0;0,9801
29;21;6;0;0,9801
29;21;7;0;0,9801
29;21;8;-0,001;0,9801
29;22;0;0;0,9801
29;22;1;0;0,9801
29;22;2;0;0,9801
29;22;3;0;0,9801
29;22;4;0;0,9801
29;22;5;0;0,9801
29;22;6;0;0,9801
29;22;7;0;0,9801
29;22;8;0;0,9801
29;23;0;0;0,9801
29;23;1;0;0,9801
29;23;2;0;0,9801
29;23;3;0;0,9801
29;23;4;0;0,9801
29;23;5;0;0,9801
29;23;6;0;0,9801
29;23;7;0;0,9801
29;23;8;0;0,9801
29;24;0;0;0,9801
29;24;1;0;0,9801
29;24;2;0;0,9801
29;24;3;0;0,9801
29;24;4;0;0,9801
29;24;5;0;0,9801
29;24;6;0;0,9801
29;24;7;0;0,9801
29;24;8;0;0,9801
29;25;0;0;0,9801
29;25;1;0;0,9801
29;25;2;0;0,9801
29;25;3;0;0,9801
29;25;4;0;0,9801
29;25;5;0;0,9801
29;25;6;0;0,9801
29;25;7;-0,001;0,9801
29;25;8;0;0,9801
29;26;0;0;0,9801
29;26;1;0;0,9801
29;26;2;0;0,9801
29;26;3;0;0,9801
29;26;4;0;0,9801
29;26;5;0;0,9801
29;26;6;0;0,9801
29;26;7;0;0,9801
29;26;8;0;0,9801
29;27;0;0;0,9801
29;27;1;0;0,9801
29;27;2;0;0,9801
29;27;3;0;0,9801
29;27;4;0;0,9801
29;27;5;0;0,9801
29;27;6;0;0,9801
29;27;7;0;0,9801
29;27;8;0;0,9801
29;28;0;0;0,9801
29;28;1;0;0,9801
29;28;2;0;0,9801
29;28;3;0;0,9801
29;28;4;0;0,9801
29;28;5;0;0,9801
29;28;6;0;0,9801
29;28;7;0;0,9801
29;28;8;0;0,9801
29;29;0;0;0,9801
29;29;1;0;0,9801
29;29;2;0;0,9801
29;29;3;0;0,9801
29;29;4;0;0,9801
29;29;5;0;0,9801
29;29;6;0;0,9801
29;29;7;0;0,9801
29;29;8;0;0,9801
29;30;0;0;0,9801
29;30;1;0;0,9801
29;30;2;0;0,9801
29;30;3;0;0,9801
29;30;4;0;0,9801
29;30;5;0;0,9801
29;30;6;0;0,9801
29;30;7;0;0,9801
29;30;8;0;0,9801
29;31;0;0;0,9801
29;31;1;0;0,9801
29;31;2;0;0,9801
29;31;3;0;0,9801
29;31;4;0;0,9801
29;31;5;0;0,9801
29;31;6;0;0,9801
29;31;7;0;0,9801
29;31;8;0;0,9801
29;32;0;0;0,9801
29;32;1;0;0,9801
29;32;2;0;0,9801
29;32;3;0;0,9801
29;32;4;-0,001;0,9801
29;32;5;0;0,9801
29;32;6;0;0,9801
29;32;7;0;0,9801
29;32;8;0;0,9801
29;33;0;0;0,9801
29;33;1;0;0,9801
29;33;2;0;0,9801
29;33;3;0;0,9801
29;33;4;0;0,9801
29;33;5;0;0,9801
29;33;6;-0,001;0,9801
29;33;7;0;0,9801
29;33;8;-0,00199;0,9801
29;34;0;0;0,9801
29;34;1;0;0,9801
29;34;2;-0,001;0,9801
29;34;3;0;0,9801
29;34;4;0;0,9801
29;34;5;-0,001;0,9801
29;34;6;0;0,9801
29;34;7;0;0,9801
29;34;8;-0,001;0,9801
29;35;0;0;0,9801
29;35;1;0;0,9801
29;35;2;0;0,9801
29;35;3;0;0,9801
29;35;4;0;0,9801
29;35;5;-0,001;0,9801
29;35;6;-0,001;0,9801
29;35;7;0;0,9801
29;35;8;0;0,9801
29;36;0;0;0,9801
29;36;1;0;0,9801
29;36;2;0;0,9801
29;36;3;0;0,9801
29;36;4;0;0,9801
29;36;5;0;0,9801
29;36;6;0;0,9801
29;36;7;-0,001;0,9801
29;36;8;0;0,9801
29;37;0;0;0,9801
29;37;1;0;0,9801
29;37;2;0;0,9801
29;37;3;-0,001;0,9801
29;37;4;0;0,9801
29;37;5;-0,001;0,9801
29;37;6;0;0,9801
29;37;7;0;0,9801
29;37;8;-0,001;0,9801
29;38;0;0;0,9801
29;38;1;0;0,9801
29;38;2;-0,001;0,9801
29;38;3;0;0,9801
29;38;4;0;0,9801
29;38;5;0;0,9801
29;38;6;0;0,9801
29;38;7;0;0,9801
29;38;8;0;0,9801
29;39;0;0;0,9801
